hidden_layers,activation_fn,dropout_rate,optimizer_type,learning_rate,batch_size,random_seed,train_loss,train_acc,val_loss,val_acc,dataset_id,epoch,epoch_time
"[144, 46]",<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.007078514220168605,32,42,1.346503172005926,0.5372991071428571,0.9426345985276359,0.638125,40996,1,399.4813754558563
"[29, 151, 321, 411, 456, 265]",<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.0015064116735748392,32,42,0.720156575185912,0.7310714285714286,0.5990845403500966,0.7809821428571428,40996,1,399.4813754558563
"[76, 450, 464, 204, 229, 129, 212]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0036865166829005793,128,13,0.5267407487119947,0.8177678571428572,0.45240527510643,0.8469642857142857,40996,1,399.4813754558563
"[213, 34, 249, 398]",<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.adam.Adam'>,0.004977679442278513,32,1337,0.6017131178400347,0.7859821428571429,0.48102017049278534,0.8319642857142857,40996,1,399.4813754558563
"[448, 312, 25]",<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.0024603798843292344,128,777,0.43743666040045875,0.8476785714285714,0.3922077430997576,0.8530357142857142,40996,1,399.4813754558563
"[120, 110, 469]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.0012684734807253892,128,777,0.3517842928000859,0.8687053571428571,0.34272352457046507,0.8788392857142857,40996,1,399.4813754558563
"[42, 85, 486]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0036443741874075575,128,42,1.7457215762138367,0.51453125,1.3746967104503087,0.6120535714285714,40996,1,399.4813754558563
"[209, 256, 206]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.0013678602953176712,64,42,0.35961066929357394,0.8668080357142857,0.3698021044901439,0.8635714285714285,40996,1,399.4813754558563
"[464, 160, 120, 144]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.005676878422522285,32,777,0.8861811188927718,0.6531696428571429,0.6377685587746756,0.7524107142857143,40996,1,399.4813754558563
"[193, 127, 124, 456, 486, 144, 375]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0038972417138293572,128,42,0.5317936197349004,0.8155580357142858,0.46880477581705365,0.8386607142857143,40996,1,399.4813754558563
"[286, 191, 29, 128]",<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.002663600167336641,512,1337,0.459839813879558,0.8398660714285714,0.3861785640035357,0.866875,40996,1,399.4813754558563
"[429, 325]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.0037354734218862846,32,42,0.5692077234068087,0.7931696428571429,0.5206734982132911,0.8104464285714286,40996,1,399.4813754558563
"[75, 407, 473, 463, 371, 67]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.001037213054562462,256,42,0.38907939706529887,0.8567633928571429,0.37704189368656704,0.86375,40996,1,399.4813754558563
"[151, 331]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.008591995851928286,32,1337,2.746409158068044,0.6277232142857143,1.2621678984165192,0.6683928571428571,40996,1,399.4813754558563
"[510, 222, 51, 431]",<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.006212158779498946,512,1337,0.4282960643087115,0.8484821428571429,0.3757503402233124,0.8691071428571429,40996,1,399.4813754558563
"[435, 16, 126]",<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.004982241202758609,1024,42,0.8851866378102984,0.6992410714285714,0.6700936361721583,0.7473214285714286,40996,1,399.4813754558563
"[270, 339, 38, 251, 478]",<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.005215227232690054,128,13,0.5684897868122374,0.8110714285714286,0.49145701340266634,0.83,40996,1,399.4813754558563
"[34, 189, 387, 142]",<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.002578468107301641,64,777,0.5151204037453447,0.8210491071428572,0.4399419390303748,0.845625,40996,1,399.4813754558563
"[382, 133, 267, 465, 203]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.007472550083304313,64,1337,0.5317934788763523,0.8199553571428572,0.6290240037441254,0.7778571428571428,40996,1,399.4813754558563
"[147, 55, 451, 474]",<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.002483462324186346,32,1337,0.9496688279083797,0.6803571428571429,0.6424593334964344,0.7905357142857142,40996,1,399.4813754558563
"[39, 145]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.004305674887202108,64,1337,0.7760615090812956,0.7243526785714286,0.6370905704157693,0.7636607142857142,40996,1,399.4813754558563
"[148, 40, 268, 479, 206]",<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.adam.Adam'>,0.008522385587453263,512,13,1.412109213556562,0.3521205357142857,1.2935769918986728,0.3698214285714286,40996,1,399.4813754558563
"[481, 231, 52, 440]",<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.adam.Adam'>,0.008157575043727801,128,1337,0.5139211881160736,0.8149776785714286,0.5086997549874442,0.8271428571428572,40996,1,399.4813754558563
"[175, 497, 380, 116]",<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.adam.Adam'>,0.002079389614426594,128,777,0.5542811414173671,0.8041517857142857,0.46932469112532477,0.8428571428571429,40996,1,399.4813754558563
"[349, 225, 383, 310, 310]",<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.008129501318303641,512,42,0.8288816346440997,0.6450669642857143,0.6304358584540231,0.7558035714285715,40996,1,399.4813754558563
"[349, 276, 14]",<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.006548526685070995,512,42,0.7793863681384495,0.7841517857142857,0.6207332638331822,0.8364285714285714,40996,1,399.4813754558563
"[200, 162, 187, 209, 79, 369, 429]",<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.004640158525122843,32,777,1.2177760229791914,0.4404910714285714,1.038141827072416,0.5250892857142857,40996,1,399.4813754558563
"[73, 180]",<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0075527449426913765,64,2024,0.5257319827377797,0.8194196428571429,0.4719721511432103,0.8255357142857143,40996,1,399.4813754558563
"[364, 421, 214, 475, 52, 509, 356]",<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.0042688954877318505,128,2024,0.6683184702055794,0.77984375,0.6002903292860303,0.7841071428571429,40996,1,399.4813754558563
"[122, 199, 360, 75, 378]",<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.007708480770950063,64,1337,0.8284796271153859,0.7273660714285715,0.7062207828249251,0.7526785714285714,40996,1,399.4813754558563
"[231, 328, 23, 186, 330]",<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.adam.Adam'>,0.0014758451537977525,128,2024,0.6196083798578808,0.7785267857142857,0.5250037298883711,0.8285714285714286,40996,1,399.4813754558563
"[302, 392, 420, 304]",<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.adam.Adam'>,0.0035464268051630657,32,1337,0.6228466029145888,0.7746428571428572,0.5040116787595408,0.8233928571428571,40996,1,399.4813754558563
"[436, 261, 140, 370, 453, 290]",<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.adam.Adam'>,0.007801781197241147,64,2024,1.0558702734538488,0.5705133928571429,0.8196058603695461,0.6775,40996,1,399.4813754558563
"[278, 270, 166]",<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.008297295981950758,1024,42,0.5266144406795502,0.8002901785714286,0.46102480156081066,0.8302678571428571,40996,1,399.4813754558563
"[22, 459, 43, 341, 151]",<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.007328637340754028,1024,777,1.6468336623055595,0.24294642857142856,1.479645641190665,0.30026785714285714,40996,1,399.4813754558563
"[393, 165]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.007555881677549974,512,777,1.6444681624003818,0.5577901785714285,1.3886704799107144,0.6105357142857143,40996,1,399.4813754558563
"[185, 214, 430, 234]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.002554283867477415,128,13,0.6059510789598738,0.7977232142857142,0.4421688037259238,0.8432142857142857,40996,1,399.4813754558563
"[173, 258, 107]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.005397408038694755,32,13,0.642003546048488,0.7595535714285714,0.5425344731552261,0.8007142857142857,40996,1,399.4813754558563
"[208, 112, 452, 336, 303]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.007206815895329294,32,13,1.750355041878564,0.28482142857142856,1.496766882283347,0.4359821428571429,40996,1,399.4813754558563
"[327, 202, 486, 359, 61]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.007138898241111763,128,42,0.5011036457334246,0.8356696428571428,0.448812039409365,0.84375,40996,1,399.4813754558563
"[21, 53, 468, 319, 279, 30, 343]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.004913481648539093,512,2024,1.2580302197592599,0.4666294642857143,1.1831605134691512,0.5523214285714285,40996,1,399.4813754558563
"[24, 250, 463, 138, 269, 452]",<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.adam.Adam'>,0.0016887739375446402,128,777,1.2569672870635986,0.4351785714285714,0.9364025259017944,0.5823214285714285,40996,1,399.4813754558563
"[131, 80, 92]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.005048883797072173,32,42,0.7359621922033174,0.7257366071428571,0.5971230236121586,0.7691071428571429,40996,1,399.4813754558563
"[205, 387, 350, 181, 306, 271]",<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0037438203873233263,256,42,0.47095824428967065,0.8344642857142858,0.4251293473584311,0.8533928571428572,40996,1,399.4813754558563
"[110, 159, 424, 304, 141, 81]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.00860571079075806,1024,13,0.4770022678375244,0.82125,0.43355334196771894,0.8441964285714286,40996,1,399.4813754558563
"[58, 331, 330, 169, 226]",<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.006743378075419239,32,13,0.9235764748070922,0.7031696428571429,0.7107199489218848,0.7516964285714286,40996,1,399.4813754558563
"[224, 457, 340, 276, 174, 281]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.006434733831177945,64,777,0.8071120772617204,0.7139732142857143,0.7799298993178776,0.7454464285714286,40996,1,399.4813754558563
"[143, 446]",<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.005917567807447201,64,13,0.6451673029150282,0.7662723214285714,0.5643408112866538,0.7916071428571428,40996,1,399.4813754558563
"[487, 193]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.007240539249378766,128,13,0.5663476567608969,0.8123660714285714,0.46415810925619944,0.836875,40996,1,399.4813754558563
"[83, 313, 94, 43, 315, 348]",<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.adam.Adam'>,0.005055625084587015,256,1337,0.9548370562280928,0.6153571428571428,0.7246083269800458,0.7152678571428571,40996,1,399.4813754558563
"[469, 486]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.00400770920882261,128,13,0.9732157901355198,0.7149553571428572,0.8179888190541948,0.7439285714285714,40996,1,399.4813754558563
"[136, 491, 71]",<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.adam.Adam'>,0.0056211682550404395,128,42,0.473644956776074,0.8328125,0.4046821481840951,0.8584821428571429,40996,1,399.4813754558563
"[327, 187, 289, 185, 360, 188]",<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.adam.Adam'>,0.009700944086133072,64,777,1.1070659442458834,0.5574776785714286,0.8936580286707196,0.6665178571428572,40996,1,399.4813754558563
"[30, 29, 23]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.007391206871422944,128,1337,1.0427389708587103,0.5934598214285715,0.6952171124730792,0.7420535714285714,40996,1,399.4813754558563
"[185, 387, 186, 480, 419, 156]",<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.adam.Adam'>,0.006818531633831665,256,2024,0.8066905842508588,0.6874107142857143,0.7048422605650766,0.7473214285714286,40996,1,399.4813754558563
"[254, 170, 58, 207, 274, 153]",<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.adam.Adam'>,0.00971770468463259,64,777,0.8509228967768805,0.6823660714285714,0.7955160362379892,0.7270535714285714,40996,1,399.4813754558563
"[350, 52, 121]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.0082839536898047,256,13,0.5019449302128383,0.8266071428571429,0.43526602966444833,0.8533928571428572,40996,1,399.4813754558563
"[133, 298, 284, 46, 78, 367, 232]",<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.0013403660417712088,128,1337,0.928132302590779,0.6202901785714285,0.764735347202846,0.6675,40996,1,399.4813754558563
"[485, 444, 437]",<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.008277119028404941,1024,13,0.5239455258846283,0.8047991071428572,0.42965265512466433,0.843125,40996,1,399.4813754558563
"[160, 379, 54, 180, 58, 424]",<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.003892399883300843,512,1337,1.1979004676001412,0.46207589285714284,1.0451471560341972,0.5463392857142857,40996,1,399.4813754558563
"[81, 138, 484, 212, 214, 368, 38]",<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.004585311127170158,512,1337,1.4886376762390137,0.38859375,1.2128350135258266,0.4608035714285714,40996,1,399.4813754558563
"[412, 223, 94, 226]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.009631788680261627,512,42,0.3944516704763685,0.8582142857142857,0.3821843843800681,0.8651785714285715,40996,1,399.4813754558563
"[401, 106, 380, 100, 220]",<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.adam.Adam'>,0.006508933736910043,128,13,0.5484386083057948,0.7952678571428572,0.4898305446760995,0.824375,40996,1,399.4813754558563
"[129, 19, 369]",<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.008546547552667462,64,42,0.6268270750130925,0.7864955357142858,0.5124856045416423,0.8272321428571429,40996,1,399.4813754558563
"[171, 151, 493, 346]",<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.008152505843889313,32,777,1.4009629900114877,0.4562276785714286,1.1225816823754993,0.5285714285714286,40996,1,399.4813754558563
"[391, 113, 491, 331, 178, 251, 318]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.007301723944952663,64,777,0.635083152779511,0.7791294642857143,0.6323189083167485,0.7847321428571429,40996,1,399.4813754558563
"[352, 183]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.005056999212765747,1024,777,0.37319105557032994,0.8623883928571429,0.3600229878085,0.8682142857142857,40996,1,399.4813754558563
"[106, 331, 191, 53, 68, 425]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.002243336485953545,256,2024,0.5118575099536351,0.81765625,0.44699549777167186,0.8466071428571429,40996,1,399.4813754558563
"[155, 168, 194, 113]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.0047751825593197635,128,2024,0.7957045177051,0.7281473214285714,0.5698802593776158,0.8008035714285714,40996,1,399.4813754558563
"[347, 245, 359, 31]",<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.0013621875884731694,128,13,0.42599083142621175,0.8490401785714285,0.3585048758983612,0.8722321428571429,40996,1,399.4813754558563
"[348, 186, 169, 178, 310]",<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.adam.Adam'>,0.006394465578278177,128,2024,0.5822937123264585,0.7885044642857143,0.49947389807019915,0.8216071428571429,40996,1,399.4813754558563
"[361, 460, 170, 27, 76]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.0058259257184734535,256,1337,0.39754658988543917,0.8558482142857143,0.38540696672030855,0.865,40996,1,399.4813754558563
"[27, 340, 153]",<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.adam.Adam'>,0.0070701783815163765,32,1337,0.9487660701998643,0.6373883928571429,0.6952860133988517,0.74375,40996,1,399.4813754558563
"[485, 217, 105, 137, 461, 185, 260]",<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.005811575496918485,1024,42,0.5620032961027963,0.7856696428571428,0.5037438326222556,0.7986607142857143,40996,1,399.4813754558563
"[15, 102, 288, 478]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0075941688799021165,256,2024,0.5159544268676213,0.8191071428571428,0.4471533107757568,0.8390178571428571,40996,1,399.4813754558563
"[258, 417, 177, 491, 21]",<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.adam.Adam'>,0.007738220518989743,64,2024,0.7394123518041202,0.7228348214285715,0.6730262870447976,0.756875,40996,1,399.4813754558563
"[511, 91, 186, 478]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.006186381254730851,64,1337,1.122661432836737,0.6506026785714286,0.7100546371936798,0.7307142857142858,40996,1,399.4813754558563
"[484, 15, 30, 438]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.0059943782270430075,64,1337,0.4606737578553813,0.8418526785714285,0.486553242121424,0.8400892857142858,40996,1,399.4813754558563
"[490, 449, 197, 510, 288, 153]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0025720800037587347,1024,13,0.4576462917668479,0.8332589285714286,0.39551810383796693,0.85875,40996,1,399.4813754558563
"[495, 326, 480, 350, 280, 397, 117]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.00937353392943227,256,13,0.5377268850803375,0.8092410714285714,0.5213218600409372,0.8247321428571428,40996,1,399.4813754558563
"[469, 428]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.003496398795910154,1024,2024,0.3676932353632791,0.8630803571428571,0.356811089345387,0.8714285714285714,40996,1,399.4813754558563
"[374, 50, 107, 206]",<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.adam.Adam'>,0.008332305946679826,1024,42,0.9952392274992806,0.5615401785714286,0.8031799309594291,0.6311607142857143,40996,1,399.4813754558563
"[411, 75, 364]",<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.adam.Adam'>,0.004826155598132404,1024,777,0.7217574555533273,0.7294196428571429,0.5272018834522793,0.7978571428571428,40996,1,399.4813754558563
"[473, 109]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.008414722826146798,32,777,0.5955041972015586,0.7864955357142858,0.47135613245623453,0.8275892857142857,40996,1,399.4813754558563
"[361, 361, 227]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.005486159747745258,128,777,1.5241344942365374,0.5265401785714285,1.1231300742285593,0.6255357142857143,40996,1,399.4813754558563
"[149, 357, 185, 438, 389, 189, 351]",<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.002251847961736405,32,2024,1.464777022089277,0.46475446428571426,1.160393444640296,0.5807142857142857,40996,1,399.4813754558563
"[57, 66, 320, 230, 302]",<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.adam.Adam'>,0.0034946237143852715,128,777,0.5437861204147338,0.7992633928571429,0.5285470104217529,0.8089285714285714,40996,1,399.4813754558563
"[340, 125, 477, 318, 222]",<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.adam.Adam'>,0.0072408047555077345,64,42,0.834493625164032,0.68875,0.6611809413773673,0.7626785714285714,40996,1,399.4813754558563
"[54, 440, 36, 466]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.0077010198975362,64,2024,1.5212423413140432,0.4027232142857143,1.0854839175088065,0.6642857142857143,40996,1,399.4813754558563
"[117, 251, 31, 27, 411, 248]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.0027534326741343717,128,13,0.3928493937424251,0.8592633928571428,0.41540990250451226,0.8572321428571429,40996,1,399.4813754558563
"[383, 184]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.008773531181077104,512,777,1.6170782600130353,0.5784598214285714,1.319534581729344,0.638125,40996,1,399.4813754558563
"[61, 468, 85, 240]",<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.adam.Adam'>,0.009958741023132524,64,2024,0.6364544847607613,0.7697098214285715,0.5291355059828077,0.8083928571428571,40996,1,399.4813754558563
"[204, 432, 149, 115, 239, 277]",<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.005567734605146962,512,42,1.1721609367643084,0.5138392857142857,0.964847378730774,0.61375,40996,1,399.4813754558563
"[130, 217, 495]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.00893241130637138,256,42,0.5130188860212054,0.8227232142857143,0.4347635277679988,0.8464285714285714,40996,1,399.4813754558563
"[57, 486, 182]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.005841151635055106,256,13,0.4601925493989672,0.8341294642857143,0.3886152182306562,0.858125,40996,1,399.4813754558563
"[327, 61, 335, 382, 427]",<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.002942332332611517,1024,777,0.6589615607261657,0.7632142857142857,0.5011467899594988,0.8199107142857143,40996,1,399.4813754558563
"[383, 488, 362, 332]",<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.008816462188223344,1024,42,0.5215235269069671,0.80859375,0.45210585713386536,0.8369642857142857,40996,1,399.4813754558563
"[290, 108]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0048370593454240655,1024,1337,0.3878789120061057,0.8563392857142857,0.3649285396507808,0.8655357142857143,40996,1,399.4813754558563
"[469, 142, 228]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.005805089422061172,1024,777,0.40252180525234765,0.8517633928571429,0.3790306610720498,0.8594642857142857,40996,1,399.4813754558563
"[279, 320, 67, 136, 169, 125, 465]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.009365729887527721,256,2024,0.5889530394758496,0.8017410714285714,0.5221654398100717,0.8275,40996,1,399.4813754558563
"[288, 275, 286, 440, 161]",<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.007878995485133381,256,42,0.4343516663142613,0.8468973214285714,0.4267289711747851,0.8526785714285714,40996,1,399.4813754558563
"[420, 271, 303, 384]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.00979125127863326,64,13,1.333303302526474,0.47879464285714285,0.8471892452239991,0.6730357142857143,40996,1,399.4813754558563
"[92, 281, 315, 302, 245, 200]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.0043179897505112915,32,13,0.9144498994520732,0.69375,0.6805190960850035,0.7620535714285714,40996,1,399.4813754558563
"[376, 289]",<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0018821101930475157,1024,777,0.3840321113382067,0.8586160714285714,0.35317251222474233,0.8727678571428571,40996,1,399.4813754558563
"[421, 332, 401]",<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.005651132069790081,128,777,0.4875866098914828,0.8351785714285714,0.45513840573174613,0.8588392857142857,40996,1,399.4813754558563
"[396, 256, 444, 436, 84, 294, 307]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0013979939486433127,128,42,0.4446554731471198,0.8466071428571429,0.39962955117225646,0.8598214285714286,40996,1,399.4813754558563
"[299, 110, 62, 397, 332]",<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.adam.Adam'>,0.007377957522765661,256,13,0.7637139068331037,0.6968526785714285,0.6927837388856071,0.7233928571428572,40996,1,399.4813754558563
"[128, 372, 385]",<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.0029651499246997498,32,42,0.8442875622638635,0.6925223214285714,0.6624670426334653,0.7561607142857143,40996,1,399.4813754558563
"[18, 212, 186, 48, 423]",<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.adam.Adam'>,0.009504369252719972,128,42,1.4505411645344326,0.3403348214285714,1.2115194504601614,0.40767857142857145,40996,1,399.4813754558563
"[365, 256, 230, 242, 177]",<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.00823994000826603,64,42,0.6716986819250244,0.7515625,0.5753144528184618,0.7921428571428571,40996,1,399.4813754558563
"[259, 510, 262, 64, 449, 481]",<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.009050297128804601,1024,13,0.668305755002158,0.7414285714285714,0.5497087580817086,0.7883035714285714,40996,1,399.4813754558563
